text,label
那怎麼辦？,1305
你說這些是對的嗎？,1305
真的假的，這些該不,1305
這些該不怎麼了？,1305
蛤？這些該不,1305
你怎麼看這些該？,1305
所以現在是這些該,1305
這樣是不是不太好？,1305
好奇問一下，這些該不,1305
好奇問一下，這些該不會,1305
所以你覺得這些該不會？,1305
他們說這些是真的嗎？,1305
這些該不真的假的,1305
這些真的假的,1305
你剛剛不是說這些？,1305
你剛剛不是說這些該？,1305
你怎麼看這些該不會？,1305
我不懂，這些該,1305
我不懂，這些,1305
這些咧？,1305
所以現在是這些該不會,1305
你會這些該不會嗎？,1305
你會不管是什麼嗎？,1306
所以現在是不管是什,1306
蛤？不管是,1306
蛤？不管是什麼,1306
所以你覺得不管是？,1306
你怎麼看不管？,1306
不管是到底怎麼回事？,1306
不管是什麼咧？,1306
不管是真的假的,1306
不管是啦,1306
你剛剛不是說不管是？,1306
不管咧？,1306
真的假的，不管是什,1306
蛤？不管,1306
你說不管是什麼是對的嗎？,1306
好奇問一下，不管是什,1306
不管是什怎麼了？,1306
不管是什麼怎麼了？,1306
我不懂，不管,1306
你會不管是什嗎？,1306
怎麼會這樣，不管是,1306
不管到底怎麼回事？,1306
不管是怎麼了？,1306
你會不管是嗎？,1306
所以現在是不管是什麼,1306
你怎麼看不管是什？,1306
所以你覺得不管？,1306
所以現在是不管,1306
我不懂，不管是什,1306
所以你覺得不管是什麼？,1306
不管是什到底怎麼回事？,1306
他們說不管是真的嗎？,1306
不管是什咧？,1306
你怎麼看不管是什麼？,1306
那如果是你你會怎樣？,1306
不管怎麼了？,1306
不管啦,1306
他們說不管是是真的嗎？,1306
你剛剛不是說不管？,1306
你怎麼看不管是？,1306
所以現在是不管是,1306
他們說不管是什麼是真的嗎？,1306
你會不管嗎？,1306
怎麼會這樣，不管是什麼,1306
不管是什麼到底怎麼回事？,1306
結果不管是什麼,1306
結果不管是什,1306
我不懂，不管是什麼,1306
你說不管是是對的嗎？,1306
好奇問一下，不管,1306
好奇問一下，不管是,1306
不管是什欸,1306
不管欸,1306
好奇問一下，不管是什麼,1306
不管是欸,1306
真的假的，不管,1306
蛤？不管是什,1306
那怎麼辦？,1306
真的假的，不管是,1306
結果不管,1306
不管是什真的假的,1306
你說不管是什是對的嗎？,1306
所以你覺得不管是什？,1306
不管是什啦,1306
不管是什麼真的假的,1306
這樣是不是不太好？,1306
不管是什麼欸,1306
結果不管是,1306
不管是什麼啦,1306
你剛剛不是說不管是什麼？,1306
你會不管是什麼嗎？,1307
所以現在是不管是什,1307
蛤？不管是,1307
蛤？不管是什麼,1307
所以你覺得不管是？,1307
你怎麼看不管？,1307
不管是到底怎麼回事？,1307
不管是什麼咧？,1307
不管是真的假的,1307
不管是啦,1307
不管咧？,1307
你剛剛不是說不管是？,1307
他們說不管是什是真的嗎？,1307
蛤？不管,1307
好奇問一下，不管是什,1307
怎麼會這樣，不管,1307
不管是什怎麼了？,1307
不管是什麼怎麼了？,1307
你會不管是什嗎？,1307
你說不管是對的嗎？,1307
我不懂，不管,1307
不管到底怎麼回事？,1307
怎麼會這樣，不管是,1307
不管是怎麼了？,1307
你會不管是嗎？,1307
所以現在是不管是什麼,1307
我不懂，不管是,1307
所以你覺得不管？,1307
你怎麼看不管是什？,1307
所以現在是不管,1307
所以你覺得不管是什麼？,1307
怎麼會這樣，不管是什,1307
我不懂，不管是什,1307
不管是什到底怎麼回事？,1307
你怎麼看不管是什麼？,1307
他們說不管是真的嗎？,1307
不管是什咧？,1307
那如果是你你會怎樣？,1307
不管怎麼了？,1307
他們說不管是是真的嗎？,1307
不管啦,1307
你怎麼看不管是？,1307
所以現在是不管是,1307
他們說不管是什麼是真的嗎？,1307
不管是咧？,1307
你會不管嗎？,1307
怎麼會這樣，不管是什麼,1307
不管是什麼到底怎麼回事？,1307
結果不管是什麼,1307
結果不管是什,1307
我不懂，不管是什麼,1307
你說不管是是對的嗎？,1307
好奇問一下，不管,1307
好奇問一下，不管是,1307
真的假的，不管是什麼,1307
不管是什欸,1307
不管是欸,1307
不管欸,1307
蛤？不管是什,1307
好奇問一下，不管是什麼,1307
真的假的，不管,1307
那怎麼辦？,1307
真的假的，不管是,1307
你剛剛不是說不管是什？,1307
不管是什真的假的,1307
你說不管是什是對的嗎？,1307
所以你覺得不管是什？,1307
不管是什啦,1307
這樣是不是不太好？,1307
不管是什麼真的假的,1307
不管是什麼欸,1307
結果不管是,1307
不管是什麼啦,1307
你剛剛不是說不管是什麼？,1307
我不懂，樣是蟲子,1308
樣是蟲子啦咧？,1308
樣是蟲子啦,1308
樣是蟲子真的假的,1308
你剛剛不是說樣是蟲子？,1308
你剛剛不是說樣是蟲？,1308
所以你覺得樣是？,1308
好奇問一下，樣是蟲子啦,1308
我不懂，樣是蟲,1308
樣是蟲咧？,1308
你會樣是蟲子嗎？,1308
蛤？樣是蟲子啦,1308
樣是到底怎麼回事？,1308
樣是蟲子啦怎麼了？,1308
結果樣是蟲,1308
樣是蟲欸,1308
樣是蟲子啦真的假的,1308
怎麼會這樣，樣是蟲,1308
你怎麼看樣是蟲子啦？,1308
所以你覺得樣是蟲？,1308
樣是怎麼了？,1308
我不懂，樣是,1308
樣是啦,1308
你怎麼看樣是蟲子？,1308
所以你覺得樣是蟲子？,1308
他們說樣是蟲是真的嗎？,1308
樣是蟲子怎麼了？,1308
真的假的，樣是蟲子啦,1308
所以現在是樣是蟲子啦,1308
樣是蟲到底怎麼回事？,1308
樣是真的假的,1308
他們說樣是蟲子是真的嗎？,1308
那如果是你你會怎樣？,1308
我不懂，樣是蟲子啦,1308
樣是蟲子欸,1308
你說樣是蟲子啦是對的嗎？,1308
結果樣是蟲子啦,1308
所以現在是樣是蟲子,1308
怎麼會這樣，樣是蟲子,1308
所以現在是樣是,1308
你說樣是蟲子是對的嗎？,1308
樣是蟲啦,1308
蛤？樣是蟲子,1308
真的假的，樣是蟲子,1308
你會樣是嗎？,1308
樣是欸,1308
好奇問一下，樣是,1308
所以你覺得樣是蟲子啦？,1308
結果樣是蟲子,1308
你剛剛不是說樣是蟲子啦？,1308
你怎麼看樣是蟲？,1308
樣是蟲子啦到底怎麼回事？,1308
樣是蟲子啦欸,1308
你怎麼看樣是？,1308
蛤？樣是蟲,1308
那怎麼辦？,1308
你會樣是蟲子啦嗎？,1308
真的假的，樣是蟲,1308
怎麼會這樣，樣是,1308
你說樣是蟲是對的嗎？,1308
這樣是不是不太好？,1308
樣是蟲子咧？,1308
他們說樣是是真的嗎？,1308
樣是咧？,1308
樣是蟲子啦啦,1308
你說樣是是對的嗎？,1308
好奇問一下，樣是蟲,1308
所以現在是樣是蟲,1308
真的假的，樣是,1308
好奇問一下，樣是蟲子,1308
樣是蟲怎麼了？,1308
帶領著怎麼了？,1309
帶領著我咧？,1309
結果帶領,1309
我不懂，帶領著我走,1309
我不懂，帶領,1309
帶領著我啦,1309
帶領著我走到底怎麼回事？,1309
好奇問一下，帶領著我,1309
結果帶領著,1309
你會帶領著我走嗎？,1309
帶領著我走真的假的,1309
帶領著我怎麼了？,1309
帶領欸,1309
你會帶領著我嗎？,1309
帶領真的假的,1309
他們說帶領是真的嗎？,1309
帶領著我走怎麼了？,1309
好奇問一下，帶領著,1309
帶領著真的假的,1309
你剛剛不是說帶領？,1309
你說帶領著我走是對的嗎？,1309
我不懂，帶領著,1309
你剛剛不是說帶領著？,1309
所以你覺得帶領？,1309
真的假的，帶領,1309
所以現在是帶領著,1309
帶領著咧？,1309
帶領著欸,1309
真的假的，帶領著我走,1309
蛤？帶領著我,1309
那如果是你你會怎樣？,1309
他們說帶領著我是真的嗎？,1309
所以現在是帶領,1309
帶領到底怎麼回事？,1309
他們說帶領著我走是真的嗎？,1309
帶領著我走欸,1309
所以你覺得帶領著？,1309
帶領咧？,1309
帶領著我到底怎麼回事？,1309
你說帶領著我是對的嗎？,1309
你剛剛不是說帶領著我走？,1309
你怎麼看帶領著我走？,1309
好奇問一下，帶領,1309
他們說帶領著是真的嗎？,1309
好奇問一下，帶領著我走,1309
真的假的，帶領著,1309
所以現在是帶領著我,1309
帶領著我走啦,1309
那怎麼辦？,1309
你剛剛不是說帶領著我？,1309
所以你覺得帶領著我走？,1309
蛤？帶領,1309
怎麼會這樣，帶領,1309
你怎麼看帶領著？,1309
你會帶領嗎？,1309
這樣是不是不太好？,1309
蛤？帶領著我走,1309
所以現在是帶領著我走,1309
帶領著到底怎麼回事？,1309
你說帶領是對的嗎？,1309
你說帶領著是對的嗎？,1309
所以你覺得帶領著我？,1309
真的假的，帶領著我,1309
你怎麼看帶領？,1309
結果帶領著我,1309
你會帶領著嗎？,1309
你剛剛不是說還將大家帶？,1310
你怎麼看還將？,1310
好奇問一下，還將大家,1310
真的假的，還將,1310
你說還將大是對的嗎？,1310
還將大欸,1310
真的假的，還將大,1310
還將大到底怎麼回事？,1310
還將大家帶真的假的,1310
還將怎麼了？,1310
還將大怎麼了？,1310
你剛剛不是說還將大家？,1310
還將大家真的假的,1310
好奇問一下，還將大家帶,1310
還將大啦,1310
所以現在是還將大,1310
你會還將嗎？,1310
你說還將是對的嗎？,1310
所以現在是還將,1310
還將大家欸,1310
你說還將大家帶是對的嗎？,1310
所以現在是還將大家帶,1310
還將大家啦,1310
你怎麼看還將大？,1310
所以你覺得還將？,1310
你會還將大家帶嗎？,1310
那如果是你你會怎樣？,1310
還將大家帶咧？,1310
蛤？還將,1310
蛤？還將大,1310
所以現在是還將大家,1310
你怎麼看還將大家帶？,1310
所以你覺得還將大家帶？,1310
你怎麼看還將大家？,1310
蛤？還將大家,1310
所以你覺得還將大？,1310
所以你覺得還將大家？,1310
還將大家帶欸,1310
我不懂，還將大家,1310
我不懂，還將大家帶,1310
結果還將大,1310
還將大真的假的,1310
還將咧？,1310
還將真的假的,1310
他們說還將大家是真的嗎？,1310
還將大家咧？,1310
還將到底怎麼回事？,1310
你說還將大家是對的嗎？,1310
那怎麼辦？,1310
我不懂，還將,1310
結果還將大家帶,1310
好奇問一下，還將大,1310
怎麼會這樣，還將大家,1310
真的假的，還將大家帶,1310
還將啦,1310
結果還將大家,1310
這樣是不是不太好？,1310
他們說還將大家帶是真的嗎？,1310
怎麼會這樣，還將大家帶,1310
還將大家帶到底怎麼回事？,1310
蛤？還將大家帶,1310
還將大家怎麼了？,1310
還將大家帶怎麼了？,1310
結果還將,1310
還將欸,1310
你會還將大家嗎？,1310
我不懂，還將大,1310
他們說還將大是真的嗎？,1310
你剛剛不是說還將？,1310
真的假的，我感覺充,1311
我感啦,1311
怎麼會這樣，我感覺充滿,1311
我不懂，我感覺充,1311
我感覺啦,1311
所以現在是我感覺充滿,1311
我感到底怎麼回事？,1311
我感覺充滿咧？,1311
你怎麼看我感？,1311
我感覺充啦,1311
蛤？我感覺充,1311
你怎麼看我感覺充？,1311
所以你覺得我感？,1311
你會我感覺充嗎？,1311
我感覺充滿欸,1311
我感覺充怎麼了？,1311
蛤？我感,1311
你剛剛不是說我感？,1311
我感覺充到底怎麼回事？,1311
結果我感覺,1311
你會我感嗎？,1311
我感咧？,1311
我感覺咧？,1311
蛤？我感覺,1311
他們說我感覺充滿是真的嗎？,1311
結果我感覺充,1311
我感覺怎麼了？,1311
那如果是你你會怎樣？,1311
結果我感,1311
真的假的，我感覺充滿,1311
怎麼會這樣，我感,1311
我感覺充咧？,1311
我感覺充滿啦,1311
我感覺到底怎麼回事？,1311
好奇問一下，我感,1311
我感覺欸,1311
所以現在是我感覺,1311
所以你覺得我感覺充？,1311
你怎麼看我感覺充滿？,1311
我感欸,1311
所以現在是我感覺充,1311
真的假的，我感覺,1311
他們說我感是真的嗎？,1311
我不懂，我感,1311
怎麼會這樣，我感覺充,1311
他們說我感覺充是真的嗎？,1311
結果我感覺充滿,1311
你會我感覺充滿嗎？,1311
好奇問一下，我感覺,1311
那怎麼辦？,1311
我感覺真的假的,1311
我感覺充滿真的假的,1311
我感覺充滿怎麼了？,1311
這樣是不是不太好？,1311
我不懂，我感覺,1311
我感覺充滿到底怎麼回事？,1311
我感真的假的,1311
你會我感覺嗎？,1311
他們說我感覺是真的嗎？,1311
所以現在是我感,1311
你說我感覺充是對的嗎？,1311
我感覺充欸,1311
你剛剛不是說我感覺？,1311
怎麼會這樣，我感覺,1311
我感覺充真的假的,1311
你說我感覺是對的嗎？,1311
他們說我卻唱了春是真的嗎？,1312
你怎麼看我卻唱？,1312
我卻唱咧？,1312
好奇問一下，我卻唱了春,1312
好奇問一下，我卻唱,1312
蛤？我卻唱了春,1312
我不懂，我卻唱了春,1312
怎麼會這樣，我卻唱,1312
真的假的，我卻,1312
你怎麼看我卻？,1312
蛤？我卻唱了,1312
我不懂，我卻唱,1312
我卻唱了春咧？,1312
真的假的，我卻唱了,1312
我卻啦,1312
所以你覺得我卻？,1312
蛤？我卻,1312
我卻到底怎麼回事？,1312
怎麼會這樣，我卻唱了春,1312
我卻唱了春怎麼了？,1312
你剛剛不是說我卻？,1312
我卻怎麼了？,1312
我不懂，我卻唱了,1312
你說我卻唱是對的嗎？,1312
我卻唱啦,1312
所以你覺得我卻唱？,1312
我卻唱真的假的,1312
他們說我卻是真的嗎？,1312
我卻唱了啦,1312
我卻唱了真的假的,1312
所以你覺得我卻唱了？,1312
結果我卻唱了,1312
你說我卻是對的嗎？,1312
我卻咧？,1312
我卻唱怎麼了？,1312
我卻唱了怎麼了？,1312
所以現在是我卻唱了,1312
那如果是你你會怎樣？,1312
你會我卻唱嗎？,1312
蛤？我卻唱,1312
你會我卻唱了春嗎？,1312
我不懂，我卻,1312
你會我卻唱了嗎？,1312
所以現在是我卻,1312
你說我卻唱了春是對的嗎？,1312
怎麼會這樣，我卻,1312
怎麼會這樣，我卻唱了,1312
我卻唱了春欸,1312
真的假的，我卻唱,1312
你怎麼看我卻唱了？,1312
我卻唱了春真的假的,1312
他們說我卻唱了是真的嗎？,1312
他們說我卻唱是真的嗎？,1312
所以現在是我卻唱了春,1312
我卻唱了春啦,1312
好奇問一下，我卻,1312
結果我卻唱了春,1312
你剛剛不是說我卻唱了春？,1312
那怎麼辦？,1312
好奇問一下，我卻唱了,1312
我卻唱了到底怎麼回事？,1312
我卻唱了咧？,1312
你會我卻嗎？,1312
真的假的，我卻唱了春,1312
這樣是不是不太好？,1312
我卻唱欸,1312
我卻真的假的,1312
我卻唱了春到底怎麼回事？,1312
我卻欸,1312
所以你覺得我卻唱了春？,1312
結果我卻唱,1312
你剛剛不是說我卻唱了？,1312
你說我卻唱了是對的嗎？,1312
你剛剛不是說我卻唱？,1312
樣喜到底怎麼回事？,1313
樣喜歡星欸,1313
樣喜歡星怎麼了？,1313
結果樣喜歡,1313
樣喜歡咧？,1313
你怎麼看樣喜歡星星？,1313
所以你覺得樣喜歡星星？,1313
所以現在是樣喜歡,1313
樣喜歡星真的假的,1313
樣喜歡星星怎麼了？,1313
樣喜歡星啦,1313
樣喜真的假的,1313
真的假的，樣喜,1313
怎麼會這樣，樣喜,1313
我不懂，樣喜歡星,1313
你說樣喜歡星星是對的嗎？,1313
樣喜歡星星啦,1313
蛤？樣喜歡,1313
我不懂，樣喜,1313
所以現在是樣喜歡星,1313
你會樣喜歡嗎？,1313
怎麼會這樣，樣喜歡,1313
他們說樣喜歡是真的嗎？,1313
怎麼會這樣，樣喜歡星星,1313
你說樣喜歡星是對的嗎？,1313
你剛剛不是說樣喜歡星星？,1313
好奇問一下，樣喜歡星星,1313
樣喜歡怎麼了？,1313
樣喜歡星星到底怎麼回事？,1313
樣喜咧？,1313
樣喜歡真的假的,1313
你會樣喜歡星嗎？,1313
我不懂，樣喜歡星星,1313
結果樣喜歡星星,1313
所以你覺得樣喜歡星？,1313
樣喜歡星咧？,1313
那如果是你你會怎樣？,1313
他們說樣喜是真的嗎？,1313
所以你覺得樣喜？,1313
你怎麼看樣喜歡星？,1313
你剛剛不是說樣喜歡星？,1313
樣喜歡星星真的假的,1313
好奇問一下，樣喜歡星,1313
蛤？樣喜歡星,1313
你說樣喜歡是對的嗎？,1313
真的假的，樣喜歡星星,1313
樣喜啦,1313
樣喜欸,1313
你剛剛不是說樣喜？,1313
你會樣喜嗎？,1313
真的假的，樣喜歡,1313
怎麼會這樣，樣喜歡星,1313
樣喜歡星星欸,1313
所以現在是樣喜,1313
樣喜歡到底怎麼回事？,1313
那怎麼辦？,1313
你怎麼看樣喜？,1313
你怎麼看樣喜歡？,1313
樣喜歡星到底怎麼回事？,1313
真的假的，樣喜歡星,1313
你說樣喜是對的嗎？,1313
你會樣喜歡星星嗎？,1313
所以現在是樣喜歡星星,1313
這樣是不是不太好？,1313
你剛剛不是說樣喜歡？,1313
我不懂，樣喜歡,1313
結果樣喜歡星,1313
好奇問一下，樣喜歡,1313
所以你覺得樣喜歡？,1313
樣喜歡欸,1313
蛤？樣喜歡星星,1313
結果初華還是樣,1314
你會初華還嗎？,1314
初華還是樣咧？,1314
你剛剛不是說初華還是？,1314
初華還怎麼了？,1314
好奇問一下，初華,1314
所以現在是初華還,1314
真的假的，初華還是,1314
你剛剛不是說初華還是樣？,1314
初華還是樣欸,1314
我不懂，初華還是,1314
初華還是樣到底怎麼回事？,1314
所以你覺得初華還？,1314
初華還真的假的,1314
初華還是樣啦,1314
初華還是怎麼了？,1314
所以現在是初華還是樣,1314
初華還欸,1314
真的假的，初華,1314
初華還是欸,1314
他們說初華還是樣是真的嗎？,1314
蛤？初華,1314
所以現在是初華還是,1314
你怎麼看初華還？,1314
結果初華,1314
蛤？初華還,1314
所以你覺得初華還是？,1314
你會初華還是嗎？,1314
所以你覺得初華還是樣？,1314
我不懂，初華還,1314
初華還是啦,1314
初華還是到底怎麼回事？,1314
那如果是你你會怎樣？,1314
結果初華還是,1314
初華還是咧？,1314
結果初華還,1314
你怎麼看初華？,1314
所以你覺得初華？,1314
初華還是真的假的,1314
初華還到底怎麼回事？,1314
初華咧？,1314
你剛剛不是說初華還？,1314
你會初華還是樣嗎？,1314
好奇問一下，初華還是,1314
怎麼會這樣，初華,1314
初華欸,1314
我不懂，初華,1314
你剛剛不是說初華？,1314
那怎麼辦？,1314
怎麼會這樣，初華還,1314
他們說初華還是是真的嗎？,1314
我不懂，初華還是樣,1314
真的假的，初華還是樣,1314
初華還是樣真的假的,1314
初華真的假的,1314
真的假的，初華還,1314
你怎麼看初華還是樣？,1314
這樣是不是不太好？,1314
蛤？初華還是,1314
初華還啦,1314
他們說初華還是真的嗎？,1314
初華啦,1314
好奇問一下，初華還,1314
你說初華是對的嗎？,1314
怎麼會這樣，初華還是樣,1314
好奇問一下，初華還是樣,1314
你說初華還是對的嗎？,1314
所以現在是初華,1314
你會初華還嗎？,1315
初華還咧？,1315
你剛剛不是說初華還是？,1315
你剛剛不是說初華還是一？,1315
初華還是一咧？,1315
初華還怎麼了？,1315
好奇問一下，初華,1315
你會初華嗎？,1315
真的假的，初華還是,1315
怎麼會這樣，初華還是一,1315
我不懂，初華還是,1315
怎麼會這樣，初華還是,1315
所以你覺得初華還？,1315
初華還真的假的,1315
初華還欸,1315
初華還是怎麼了？,1315
好奇問一下，初華還是一,1315
真的假的，初華,1315
你說初華還是一是對的嗎？,1315
初華還是欸,1315
初華到底怎麼回事？,1315
所以現在是初華還是,1315
你怎麼看初華還？,1315
他們說初華還是一是真的嗎？,1315
結果初華,1315
所以你覺得初華還是？,1315
你會初華還是嗎？,1315
初華還是一欸,1315
他們說初華是真的嗎？,1315
我不懂，初華還,1315
初華還是啦,1315
初華還是到底怎麼回事？,1315
初華還是一真的假的,1315
我不懂，初華還是一,1315
那如果是你你會怎樣？,1315
結果初華還是,1315
結果初華還,1315
你怎麼看初華？,1315
你會初華還是一嗎？,1315
所以你覺得初華？,1315
初華還是真的假的,1315
初華還到底怎麼回事？,1315
你怎麼看初華還是一？,1315
初華怎麼了？,1315
我不懂，初華,1315
所以你覺得初華還是一？,1315
你剛剛不是說初華還？,1315
初華咧？,1315
好奇問一下，初華還是,1315
怎麼會這樣，初華還,1315
初華真的假的,1315
結果初華還是一,1315
初華還是一怎麼了？,1315
那怎麼辦？,1315
他們說初華還是是真的嗎？,1315
初華還是一到底怎麼回事？,1315
你怎麼看初華還是？,1315
初華欸,1315
怎麼會這樣，初華,1315
真的假的，初華還,1315
你剛剛不是說初華？,1315
真的假的，初華還是一,1315
這樣是不是不太好？,1315
蛤？初華還是,1315
初華還啦,1315
他們說初華還是真的嗎？,1315
初華啦,1315
好奇問一下，初華還,1315
所以現在是初華還是一,1315
你說初華還是對的嗎？,1315
所以現在是初華,1315
蛤？對不起,1316
真的假的，對不起,1316
對不起明明啦,1316
所以現在是對不起,1316
對不起明欸,1316
真的假的，對不起明,1316
我不懂，對不,1316
你會對不嗎？,1316
你會對不起明明嗎？,1316
你會對不起嗎？,1316
怎麼會這樣，對不起,1316
你怎麼看對不起？,1316
所以你覺得對不起明？,1316
那怎麼辦？,1316
你說對不是對的嗎？,1316
對不起明明欸,1316
結果對不起明明,1316
所以你覺得對不？,1316
這樣是不是不太好？,1316
結果對不起,1316
對不起明明真的假的,1316
對不咧？,1316
你怎麼看對不起明？,1316
我不懂，對不起,1316
真的假的，對不,1316
真的假的，對不起明明,1316
他們說對不是真的嗎？,1316
所以現在是對不,1316
好奇問一下，對不起明,1316
我不懂，對不起明明,1316
那如果是你你會怎樣？,1316
我不懂，對不起明,1316
對不到底怎麼回事？,1316
對不起明明怎麼了？,1316
怎麼會這樣，對不起明明,1316
對不欸,1316
對不真的假的,1316
對不起啦,1316
你怎麼看對不起明明？,1316
對不起欸,1316
對不起怎麼了？,1316
你怎麼看對不？,1316
好奇問一下，對不起,1316
你說對不起明明是對的嗎？,1316
所以現在是對不起明明,1316
對不起明明到底怎麼回事？,1316
對不起明到底怎麼回事？,1316
所以你覺得對不起？,1316
對不啦,1316
所以你覺得對不起明明？,1316
怎麼會這樣，對不,1316
對不起明啦,1316
對不起到底怎麼回事？,1316
對不起咧？,1316
結果對不起明,1316
對不起明真的假的,1316
他們說對不起明明是真的嗎？,1316
你剛剛不是說對不起？,1316
對不起明怎麼了？,1316
你剛剛不是說對不起明明？,1316
你會對不起明嗎？,1316
怎麼會這樣，對不起明,1316
對不怎麼了？,1316
所以現在是對不起明,1316
對不起明明咧？,1316
結果對不,1316
他們說對不起是真的嗎？,1316
好奇問一下，對不起明明,1316
蛤？對不起明,1316
蛤？對不,1316
對不起真的假的,1316
你剛剛不是說對不？,1316
你說對不起明是對的嗎？,1316
你說對不起是對的嗎？,1316
蛤？對不起明明,1316
好奇問一下，對不,1316
他們說對不起明是真的嗎？,1316
我不懂，但是我馬,1317
所以你覺得但是我馬上？,1317
但是我馬上真的假的,1317
蛤？但是我馬上,1317
你說但是是對的嗎？,1317
所以你覺得但是我？,1317
他們說但是我是真的嗎？,1317
結果但是我,1317
所以你覺得但是？,1317
你剛剛不是說但是我？,1317
所以現在是但是我馬上,1317
你怎麼看但是？,1317
但是啦,1317
但是我馬上咧？,1317
所以你覺得但是我馬？,1317
你會但是我馬嗎？,1317
真的假的，但是我,1317
怎麼會這樣，但是,1317
但是真的假的,1317
我不懂，但是,1317
好奇問一下，但是,1317
你剛剛不是說但是我馬上？,1317
真的假的，但是,1317
他們說但是我馬上是真的嗎？,1317
你說但是我馬上是對的嗎？,1317
但是咧？,1317
你剛剛不是說但是我馬？,1317
怎麼會這樣，但是我馬,1317
所以現在是但是,1317
但是我馬欸,1317
你怎麼看但是我馬？,1317
我不懂，但是我馬上,1317
那如果是你你會怎樣？,1317
真的假的，但是我馬,1317
好奇問一下，但是我馬,1317
但是我馬啦,1317
你說但是我馬是對的嗎？,1317
但是我馬上到底怎麼回事？,1317
你怎麼看但是我馬上？,1317
但是我怎麼了？,1317
但是我馬到底怎麼回事？,1317
好奇問一下，但是我馬上,1317
怎麼會這樣，但是我馬上,1317
你會但是我馬上嗎？,1317
你會但是我嗎？,1317
他們說但是是真的嗎？,1317
但是我馬上怎麼了？,1317
蛤？但是,1317
蛤？但是我,1317
但是我欸,1317
我不懂，但是我,1317
但是我真的假的,1317
但是我馬真的假的,1317
但是到底怎麼回事？,1317
但是我到底怎麼回事？,1317
你剛剛不是說但是？,1317
但是我啦,1317
那怎麼辦？,1317
但是我馬怎麼了？,1317
但是欸,1317
所以現在是但是我,1317
但是我馬上欸,1317
這樣是不是不太好？,1317
你說但是我是對的嗎？,1317
蛤？但是我馬,1317
好奇問一下，但是我,1317
你怎麼看但是我？,1317
但是我咧？,1317
他們說但是我馬是真的嗎？,1317
結果但是我馬,1317
但是我馬上啦,1317
真的假的，不會能見,1318
不會能見到底怎麼回事？,1318
你怎麼看不會？,1318
不會能見真的假的,1318
我不懂，不會,1318
你剛剛不是說不會能見上？,1318
所以現在是不會能見,1318
不會能見上咧？,1318
不會能真的假的,1318
你會不會能見上嗎？,1318
你說不會能見上是對的嗎？,1318
好奇問一下，不會能見上,1318
你剛剛不是說不會？,1318
你說不會能是對的嗎？,1318
你怎麼看不會能？,1318
結果不會能見上,1318
不會能見啦,1318
蛤？不會能見上,1318
真的假的，不會能見上,1318
他們說不會能見上是真的嗎？,1318
不會啦,1318
你會不會能見嗎？,1318
怎麼會這樣，不會能,1318
你說不會能見是對的嗎？,1318
你說不會是對的嗎？,1318
我不懂，不會能,1318
不會能啦,1318
好奇問一下，不會能見,1318
不會到底怎麼回事？,1318
你怎麼看不會能見？,1318
蛤？不會,1318
不會能見咧？,1318
所以你覺得不會？,1318
你會不會嗎？,1318
不會能欸,1318
那如果是你你會怎樣？,1318
所以你覺得不會能？,1318
我不懂，不會能見上,1318
所以現在是不會能見上,1318
所以現在是不會能,1318
你剛剛不是說不會能？,1318
不會怎麼了？,1318
他們說不會是真的嗎？,1318
所以你覺得不會能見？,1318
蛤？不會能見,1318
好奇問一下，不會,1318
不會能咧？,1318
所以你覺得不會能見上？,1318
不會能見怎麼了？,1318
我不懂，不會能見,1318
那怎麼辦？,1318
你會不會能嗎？,1318
結果不會能見,1318
你剛剛不是說不會能見？,1318
怎麼會這樣，不會,1318
不會能見上欸,1318
不會能怎麼了？,1318
這樣是不是不太好？,1318
不會能見上到底怎麼回事？,1318
結果不會,1318
不會能到底怎麼回事？,1318
結果不會能,1318
蛤？不會能,1318
怎麼會這樣，不會能見上,1318
不會欸,1318
好奇問一下，不會能,1318
真的假的，不會,1318
真的假的，不會能,1318
不會咧？,1318
他們說不會能見是真的嗎？,1318
怎麼會這樣，不會能見,1318
所以現在是不會,1318
真的假的，不會能見,1319
不會能見到底怎麼回事？,1319
你怎麼看不會？,1319
不會能見真的假的,1319
你剛剛不是說不會能見上？,1319
結果不會能,1319
不會能見欸,1319
所以現在是不會能見,1319
不會能真的假的,1319
你會不會能見上嗎？,1319
不會能見上咧？,1319
你說不會能見上是對的嗎？,1319
不會能見啦,1319
好奇問一下，不會能見上,1319
你說不會能是對的嗎？,1319
結果不會能見上,1319
你怎麼看不會能？,1319
你剛剛不是說不會？,1319
不會真的假的,1319
蛤？不會能見上,1319
真的假的，不會能見上,1319
他們說不會能見上是真的嗎？,1319
不會啦,1319
你說不會是對的嗎？,1319
怎麼會這樣，不會能,1319
你說不會能見是對的嗎？,1319
我不懂，不會能,1319
你會不會能見嗎？,1319
你怎麼看不會能見上？,1319
不會能啦,1319
不會能見上真的假的,1319
好奇問一下，不會能見,1319
你怎麼看不會能見？,1319
所以你覺得不會？,1319
蛤？不會,1319
不會能見咧？,1319
那如果是你你會怎樣？,1319
所以你覺得不會能？,1319
不會能欸,1319
我不懂，不會能見上,1319
所以現在是不會能見上,1319
所以現在是不會能,1319
你剛剛不是說不會能？,1319
他們說不會是真的嗎？,1319
他們說不會能是真的嗎？,1319
所以你覺得不會能見？,1319
蛤？不會能見,1319
好奇問一下，不會,1319
不會能咧？,1319
所以你覺得不會能見上？,1319
